_unit_id , male_score , female_score , brand_Score
815733054 , 0.33,0.33,0.33
815733055 , 0.0443039,0.00459392,0.951102
815733056 , 0.33,0.33,0.33
815733057 , 0.00113336,4.08106e-05,0.998826
815733058 , 5.80629e-05,0.000407613,0.999534
815733059 , 0.000411991,0.00822657,0.991361
815733060 , 0.33,0.33,0.33
815733061 , 0.0310977,0.968301,0.000601538
815733062 , 0.33,0.33,0.33
815733063 , 0.33,0.33,0.33
815733064 , 0.543632,0.431428,0.0249406
815733065 , 0.33,0.33,0.33
815733066 , 0.615176,0.313556,0.0712683
815733067 , 0.33,0.33,0.33
815733068 , 0.33,0.33,0.33
815733069 , 0.33,0.33,0.33
815733070 , 0.0711859,0.377614,0.5512
815733071 , 0.620492,0.304248,0.0752599
815733072 , 0.0537862,0.000536107,0.945678
815733073 , 0.994012,0.00528544,0.000702117
815733074 , 0.33,0.33,0.33
815733075 , 0.33,0.33,0.33
815733076 , 0.0148869,0.0237671,0.961346
815733077 , 0.146831,0.461728,0.391441
815733078 , 0.190424,0.708271,0.101305
815733079 , 0.33,0.33,0.33
815733080 , 0.33,0.33,0.33
815733081 , 0.33,0.33,0.33
815733082 , 0.218361,0.768749,0.0128902
815733083 , 0.33,0.33,0.33
815733084 , 0.33,0.33,0.33
815733085 , 0.0346299,0.946767,0.0186029
815733086 , 0.621204,0.301357,0.0774395
815733087 , 0.33,0.33,0.33
815733088 , 0.0727325,0.0109121,0.916355
815733089 , 0.33,0.33,0.33
815733090 , 0.33,0.33,0.33
815733091 , 0.33,0.33,0.33
815733092 , 0.153611,0.236025,0.610364
815733093 , 0.33,0.33,0.33
815733094 , 0.33,0.33,0.33
815733095 , 1.70325e-05,0.000295193,0.999688
815733096 , 0.33,0.33,0.33
815733097 , 0.33,0.33,0.33
815733098 , 0.33,0.33,0.33
815733099 , 0.33,0.33,0.33
815733100 , 0.33,0.33,0.33
815733101 , 0.658881,0.112016,0.229103
815733102 , 0.908435,0.085367,0.00619767
815733103 , 0.029119,0.0243059,0.946575
815733104 , 0.374846,0.0120747,0.613079
815733105 , 0.33,0.33,0.33
815733106 , 0.33,0.33,0.33
815733107 , 0.33,0.33,0.33
815733108 , 0.33,0.33,0.33
815733109 , 0.0795212,0.904515,0.0159637
815733110 , 0.33,0.33,0.33
815733111 , 0.33,0.33,0.33
815733112 , 0.33,0.33,0.33
815733113 , 0.33,0.33,0.33
815733114 , 0.33433,0.558309,0.10736
815733115 , 0.33,0.33,0.33
815733116 , 0.029119,0.0243059,0.946575
815733117 , 0.33,0.33,0.33
815733118 , 0.33,0.33,0.33
815733119 , 0.33,0.33,0.33
815733120 , 0.33,0.33,0.33
815733121 , 0.123624,0.00310542,0.873271
815733122 , 0.0176547,0.972152,0.0101928
815733123 , 0.33,0.33,0.33
815733124 , 0.657201,0.337497,0.00530127
815733125 , 0.33,0.33,0.33
815733126 , 0.33,0.33,0.33
815733127 , 0.000348552,3.0538e-06,0.999648
815733128 , 0.33,0.33,0.33
815733129 , 0.33,0.33,0.33
815733130 , 0.134406,0.0218644,0.843729
815733131 , 0.33,0.33,0.33
815733132 , 0.33,0.33,0.33
815733133 , 0.950711,0.0262309,0.0230583
815733134 , 0.33,0.33,0.33
815733135 , 0.33,0.33,0.33
815733136 , 0.584988,0.364913,0.0500999
815733137 , 0.33,0.33,0.33
815733138 , 0.33,0.33,0.33
815733139 , 0.53533,0.000366373,0.464303
815733140 , 0.33,0.33,0.33
815733141 , 0.33,0.33,0.33
815733142 , 0.33,0.33,0.33
815733143 , 0.680135,0.314966,0.00489933
815733144 , 0.33,0.33,0.33
815733145 , 0.148307,0.681519,0.170174
815733146 , 0.0538585,0.0370893,0.909052
815733147 , 0.33,0.33,0.33
815733151 , 0.33,0.33,0.33
815733152 , 0.399642,0.590339,0.0100191
815733153 , 0.0287049,0.947437,0.0238586
815733154 , 0.33,0.33,0.33
815733155 , 0.33,0.33,0.33
815733156 , 0.029119,0.0243059,0.946575
815733157 , 0.33,0.33,0.33
815733158 , 0.357228,0.590594,0.0521778
815733159 , 0.33,0.33,0.33
815733160 , 0.690769,0.0376222,0.271609
815733161 , 0.33,0.33,0.33
815733162 , 0.33,0.33,0.33
815733163 , 0.33,0.33,0.33
815733164 , 0.134087,0.750751,0.115162
815733165 , 0.0292614,0.0690749,0.901664
815733166 , 0.87011,0.00518521,0.124705
815733167 , 0.33,0.33,0.33
815733168 , 0.33,0.33,0.33
815733169 , 0.33,0.33,0.33
815733170 , 0.33,0.33,0.33
815733171 , 0.33,0.33,0.33
815733172 , 0.988299,0.0112851,0.000415393
815733173 , 0.33,0.33,0.33
815733174 , 0.33,0.33,0.33
815733175 , 0.33,0.33,0.33
815733176 , 0.33,0.33,0.33
815733177 , 0.33,0.33,0.33
815733178 , 0.981012,0.00933648,0.00965109
815733179 , 0.33,0.33,0.33
815733180 , 0.00989953,0.986112,0.00398835
815733181 , 0.919604,0.0720385,0.00835791
815733182 , 0.0532632,0.0131059,0.933631
815733183 , 0.33,0.33,0.33
815733184 , 0.33,0.33,0.33
815733185 , 0.0124757,0.986072,0.00145199
815733186 , 0.33,0.33,0.33
815733187 , 0.33,0.33,0.33
815733188 , 0.33,0.33,0.33
815733189 , 0.33,0.33,0.33
815733190 , 0.894593,0.0548846,0.0505219
815733191 , 0.33,0.33,0.33
815733192 , 0.33,0.33,0.33
815733193 , 0.33,0.33,0.33
815733194 , 0.33,0.33,0.33
815733195 , 0.126397,0.675736,0.197868
815733196 , 0.33,0.33,0.33
815733197 , 0.33,0.33,0.33
815733198 , 0.624934,0.332522,0.0425435
815733199 , 0.33,0.33,0.33
815733200 , 0.163892,0.819804,0.0163044
815733201 , 0.33,0.33,0.33
815733202 , 0.029119,0.0243059,0.946575
815733203 , 0.33,0.33,0.33
815733204 , 0.33,0.33,0.33
815733205 , 0.0318127,0.00326082,0.964927
815733206 , 0.33,0.33,0.33
815733207 , 0.33,0.33,0.33
815733208 , 0.33,0.33,0.33
815733209 , 0.977923,0.000808207,0.0212685
815733210 , 0.33,0.33,0.33
815733211 , 0.953297,0.0451463,0.00155642
815733212 , 0.33,0.33,0.33
815733213 , 0.33,0.33,0.33
815733214 , 0.33,0.33,0.33
815733215 , 0.927831,0.0267288,0.0454398
815733216 , 0.33,0.33,0.33
815733217 , 0.33,0.33,0.33
815733218 , 0.33,0.33,0.33
815733219 , 0.33,0.33,0.33
815733220 , 0.596999,0.379879,0.0231227
815733221 , 0.33,0.33,0.33
815733222 , 0.0293896,0.0369916,0.933619
815733223 , 0.700877,0.203358,0.0957646
815733224 , 0.33,0.33,0.33
815733225 , 0.054023,0.0505104,0.895467
815733226 , 0.094202,0.63313,0.272668
815733227 , 0.0118095,0.0169481,0.971242
815733228 , 0.0177611,0.0632521,0.918987
815733229 , 0.33,0.33,0.33
815733230 , 0.33,0.33,0.33
815733231 , 0.282298,0.695629,0.0220737
815733232 , 0.0251823,0.00149542,0.973322
815733233 , 0.33,0.33,0.33
815733234 , 0.33,0.33,0.33
815733235 , 0.33,0.33,0.33
815733236 , 0.33,0.33,0.33
815733237 , 0.33,0.33,0.33
815733238 , 0.33,0.33,0.33
815733239 , 0.33,0.33,0.33
815733240 , 0.33,0.33,0.33
815733241 , 0.478098,0.50763,0.0142725
815733242 , 0.33,0.33,0.33
815733243 , 0.637183,0.320847,0.0419702
815733244 , 0.33,0.33,0.33
815733245 , 0.172778,0.81379,0.0134327
815733246 , 0.287019,0.682866,0.0301149
815733247 , 0.33,0.33,0.33
815733248 , 0.33,0.33,0.33
815733249 , 0.33,0.33,0.33
815733250 , 0.33,0.33,0.33
815733253 , 0.33,0.33,0.33
815733254 , 0.33,0.33,0.33
815733255 , 0.33,0.33,0.33
815733256 , 0.33,0.33,0.33
815733257 , 0.33,0.33,0.33
815733258 , 0.33,0.33,0.33
815733259 , 0.33,0.33,0.33
815733260 , 0.0202158,0.0184268,0.961357
815733261 , 0.631341,0.353564,0.0150946
815733262 , 0.33,0.33,0.33
815733263 , 0.33,0.33,0.33
815733264 , 0.33,0.33,0.33
815733265 , 0.741222,0.0353768,0.223401
815733266 , 0.33,0.33,0.33
815733267 , 0.33,0.33,0.33
815733268 , 0.33,0.33,0.33
815733269 , 0.00141839,0.000231496,0.99835
815733270 , 0.691898,0.177474,0.130628
815733271 , 0.33,0.33,0.33
815733272 , 0.33,0.33,0.33
815733273 , 0.33,0.33,0.33
815733274 , 0.33,0.33,0.33
815733275 , 0.33,0.33,0.33
815733276 , 0.273493,0.546892,0.179615
815733277 , 0.00341471,3.70206e-05,0.996548
815733278 , 0.33,0.33,0.33
815733279 , 0.728584,0.049194,0.222222
815733280 , 0.33,0.33,0.33
815733281 , 0.33,0.33,0.33
815733282 , 0.33,0.33,0.33
815733283 , 0.33,0.33,0.33
815733284 , 0.33,0.33,0.33
815733285 , 0.89061,0.100535,0.00885481
815733286 , 0.612738,0.0800542,0.307208
815733287 , 0.33,0.33,0.33
815733288 , 0.012502,0.0401745,0.947324
815733289 , 0.33,0.33,0.33
815733290 , 0.33,0.33,0.33
815733291 , 0.33,0.33,0.33
815733292 , 0.000585629,5.49761e-05,0.999359
815733293 , 0.33,0.33,0.33
815733294 , 0.33,0.33,0.33
815733295 , 0.33,0.33,0.33
815733296 , 0.33,0.33,0.33
815733297 , 0.33,0.33,0.33
815733298 , 0.33,0.33,0.33
815733299 , 2.2459e-06,5.60923e-05,0.999942
815733300 , 0.33,0.33,0.33
815733301 , 0.00844789,0.990933,0.000619507
815733302 , 0.33,0.33,0.33
815733303 , 0.33,0.33,0.33
815733304 , 0.33,0.33,0.33
815733305 , 0.33,0.33,0.33
815733306 , 0.33,0.33,0.33
815733307 , 0.369931,0.541968,0.0881008
815733308 , 0.33,0.33,0.33
815733309 , 0.0192035,0.00915322,0.971643
815733310 , 0.144177,0.841858,0.0139657
815733311 , 0.339332,0.597989,0.0626782
815733312 , 0.33,0.33,0.33
815733313 , 0.33,0.33,0.33
815733314 , 0.33,0.33,0.33
815733315 , 0.33,0.33,0.33
815733316 , 0.33,0.33,0.33
815733317 , 0.33,0.33,0.33
815733318 , 0.33,0.33,0.33
815733319 , 0.33,0.33,0.33
815733320 , 0.33,0.33,0.33
815733321 , 0.33,0.33,0.33
815733322 , 0.473492,0.000518171,0.52599
815733323 , 0.33,0.33,0.33
815733324 , 0.33,0.33,0.33
815733325 , 0.33,0.33,0.33
815733326 , 0.33,0.33,0.33
815733327 , 0.0354048,0.0299432,0.934652
815733328 , 0.33,0.33,0.33
815733329 , 0.447067,0.076295,0.476638
815733330 , 0.33,0.33,0.33
815733331 , 0.33,0.33,0.33
815733332 , 0.33,0.33,0.33
815733333 , 0.33,0.33,0.33
815733334 , 0.0745603,0.172679,0.752761
815733335 , 0.33,0.33,0.33
815733336 , 0.0793168,0.0238882,0.896795
815733337 , 0.890554,0.109334,0.000112076
815733338 , 0.33,0.33,0.33
815733339 , 0.33,0.33,0.33
815733340 , 0.103872,0.870584,0.0255436
815733341 , 0.110489,0.813907,0.0756039
815733342 , 0.33,0.33,0.33
815733343 , 0.579438,0.373375,0.0471868
815733344 , 0.33,0.33,0.33
815733345 , 0.33,0.33,0.33
815733346 , 0.864375,0.0574671,0.0781584
815733347 , 0.126443,0.0318743,0.841683
815733348 , 0.33,0.33,0.33
815733349 , 0.33,0.33,0.33
815733350 , 0.33,0.33,0.33
815733351 , 0.33,0.33,0.33
815733352 , 0.33,0.33,0.33
815733355 , 0.33,0.33,0.33
815733356 , 0.33,0.33,0.33
815733357 , 0.33,0.33,0.33
815733358 , 0.0154307,0.071202,0.913367
815733359 , 0.33,0.33,0.33
815733360 , 0.33,0.33,0.33
815733361 , 0.33,0.33,0.33
815733362 , 0.0070708,0.988079,0.0048499
815733363 , 0.33,0.33,0.33
815733364 , 0.33,0.33,0.33
815733365 , 0.33,0.33,0.33
815733366 , 0.33,0.33,0.33
815733367 , 0.33,0.33,0.33
815733368 , 0.33,0.33,0.33
815733369 , 0.33,0.33,0.33
815733370 , 0.33,0.33,0.33
815733371 , 0.510442,0.192156,0.297403
815733372 , 0.417407,0.237709,0.344884
815733373 , 0.33,0.33,0.33
815733374 , 0.33,0.33,0.33
815733375 , 0.000166728,0.0314564,0.968377
815733376 , 0.33,0.33,0.33
815733377 , 0.33,0.33,0.33
815733378 , 0.33,0.33,0.33
815733379 , 0.33,0.33,0.33
815733380 , 0.0332507,0.943866,0.022883
815733381 , 0.33,0.33,0.33
815733382 , 0.33,0.33,0.33
815733383 , 0.908959,0.0830791,0.00796152
815733384 , 0.785947,0.194385,0.019668
815733385 , 0.33,0.33,0.33
815733386 , 0.33,0.33,0.33
815733387 , 0.33,0.33,0.33
815733388 , 0.00593177,0.0391965,0.954872
815733389 , 0.33,0.33,0.33
815733390 , 0.33,0.33,0.33
815733391 , 0.33,0.33,0.33
815733392 , 0.00239222,0.00863028,0.988977
815733393 , 0.813612,0.143322,0.0430666
815733394 , 0.33,0.33,0.33
815733395 , 0.0156418,0.951698,0.0326604
815733396 , 0.33,0.33,0.33
815733397 , 0.0962343,0.0214963,0.882269
815733398 , 0.33,0.33,0.33
815733399 , 0.33,0.33,0.33
815733400 , 0.33,0.33,0.33
815733401 , 0.33,0.33,0.33
815733402 , 0.33,0.33,0.33
815733403 , 0.33,0.33,0.33
815733404 , 0.33,0.33,0.33
815733405 , 0.33,0.33,0.33
815733406 , 0.33,0.33,0.33
815733407 , 0.33,0.33,0.33
815733408 , 0.33,0.33,0.33
815733409 , 0.148931,0.303235,0.547834
815733410 , 0.33,0.33,0.33
815733411 , 0.33,0.33,0.33
815733412 , 0.33,0.33,0.33
815733413 , 0.33,0.33,0.33
815733414 , 0.0242846,0.03143,0.944285
815733415 , 0.788168,0.052322,0.15951
815733416 , 0.33,0.33,0.33
815733417 , 0.33,0.33,0.33
815733418 , 0.00263426,0.995511,0.00185504
815733419 , 0.000708374,0.00325974,0.996032
815733420 , 0.33,0.33,0.33
815733421 , 0.33,0.33,0.33
815733422 , 0.33,0.33,0.33
815733423 , 0.33,0.33,0.33
815733424 , 0.000614235,0.00261053,0.996775
815733425 , 0.33,0.33,0.33
815733426 , 0.33,0.33,0.33
815733427 , 0.0691332,0.00629719,0.92457
815733428 , 0.33,0.33,0.33
815733429 , 0.0180828,0.957476,0.024441
815733430 , 0.33,0.33,0.33
815733431 , 0.33,0.33,0.33
815733432 , 0.33,0.33,0.33
815733433 , 0.33,0.33,0.33
815733434 , 0.33,0.33,0.33
815733435 , 0.33,0.33,0.33
815733436 , 0.33,0.33,0.33
815733437 , 0.33,0.33,0.33
815733438 , 0.33,0.33,0.33
815733439 , 0.33,0.33,0.33
815733440 , 0.0639028,0.213787,0.72231
815733441 , 0.279666,0.689287,0.0310471
815733442 , 0.33,0.33,0.33
815733443 , 0.717885,0.187725,0.09439
815733444 , 0.00104806,0.000489148,0.998463
815733445 , 0.33,0.33,0.33
815733446 , 0.33,0.33,0.33
815733447 , 0.33,0.33,0.33
815733448 , 0.33,0.33,0.33
815733449 , 0.33,0.33,0.33
815733450 , 0.33,0.33,0.33
815733451 , 0.33,0.33,0.33
815733452 , 0.0167361,0.974409,0.00885469
815733453 , 0.33,0.33,0.33
815733454 , 0.33,0.33,0.33
815733457 , 0.33,0.33,0.33
815733458 , 0.33,0.33,0.33
815733459 , 0.33,0.33,0.33
815733460 , 0.33,0.33,0.33
815733461 , 0.0192035,0.00915322,0.971643
815733462 , 0.33,0.33,0.33
815733463 , 0.33,0.33,0.33
815733464 , 0.33,0.33,0.33
815733465 , 0.33,0.33,0.33
815733466 , 0.33,0.33,0.33
815733467 , 0.719552,0.239213,0.0412345
815733468 , 0.225021,0.767328,0.00765115
815733469 , 3.93641e-05,0.00525462,0.994706
815733470 , 0.33,0.33,0.33
815733471 , 0.33,0.33,0.33
815733472 , 0.33,0.33,0.33
815733473 , 0.33,0.33,0.33
815733474 , 0.197887,0.0632213,0.738892
815733475 , 0.33,0.33,0.33
815733476 , 0.33,0.33,0.33
815733477 , 0.33,0.33,0.33
815733478 , 0.317084,0.105845,0.577071
815733479 , 0.33,0.33,0.33
815733480 , 0.33,0.33,0.33
815733481 , 0.870679,0.0821351,0.047186
815733482 , 0.98436,0.0150651,0.000575348
815733483 , 0.33,0.33,0.33
815733484 , 0.33,0.33,0.33
815733485 , 0.33,0.33,0.33
815733486 , 0.33,0.33,0.33
815733487 , 0.33,0.33,0.33
815733488 , 0.75707,0.167326,0.0756044
815733489 , 0.33,0.33,0.33
815733490 , 0.158482,0.308901,0.532618
815733491 , 0.33,0.33,0.33
815733492 , 0.33,0.33,0.33
815733493 , 0.813138,0.1666,0.0202617
815733494 , 0.33,0.33,0.33
815733495 , 0.33,0.33,0.33
815733496 , 0.0412675,0.00848353,0.950249
815733497 , 0.33,0.33,0.33
815733498 , 0.659182,0.315589,0.0252286
815733499 , 0.33,0.33,0.33
815733500 , 0.906685,0.0701502,0.0231649
815733501 , 0.634962,0.300552,0.0644868
815733502 , 0.33,0.33,0.33
815733503 , 0.33,0.33,0.33
815733504 , 0.33,0.33,0.33
815733505 , 0.605093,0.14383,0.251077
815733506 , 0.33,0.33,0.33
815733507 , 0.00918513,0.00418606,0.986629
815733508 , 0.33,0.33,0.33
815733509 , 0.33,0.33,0.33
815733510 , 0.33,0.33,0.33
815733511 , 0.029119,0.0243059,0.946575
815733512 , 0.0293896,0.0369916,0.933619
815733513 , 0.500348,0.0463916,0.453261
815733514 , 0.0350735,0.948751,0.0161753
815733515 , 0.33,0.33,0.33
815733516 , 0.921339,0.0554178,0.0232436
815733517 , 0.0360914,0.961492,0.00241651
815733518 , 0.662024,0.317731,0.0202442
815733519 , 0.33,0.33,0.33
815733520 , 0.33,0.33,0.33
815733521 , 0.33,0.33,0.33
815733522 , 0.33,0.33,0.33
815733523 , 0.33,0.33,0.33
815733524 , 0.33,0.33,0.33
815733525 , 0.33,0.33,0.33
815733526 , 0.33,0.33,0.33
815733527 , 0.33,0.33,0.33
815733528 , 0.33,0.33,0.33
815733529 , 0.33,0.33,0.33
815733531 , 0.33,0.33,0.33
815733532 , 0.33,0.33,0.33
815733533 , 0.054023,0.0505104,0.895467
815733534 , 0.692542,0.23615,0.0713085
815733535 , 0.33,0.33,0.33
815733536 , 0.33,0.33,0.33
815733537 , 0.33,0.33,0.33
815733538 , 0.33,0.33,0.33
815733539 , 0.33,0.33,0.33
815733540 , 0.970209,0.0128618,0.0169289
815733541 , 0.33,0.33,0.33
815733542 , 0.0360216,0.100079,0.863899
815733543 , 0.33,0.33,0.33
815733544 , 0.33,0.33,0.33
815733545 , 0.33,0.33,0.33
815733546 , 0.572658,0.373347,0.0539951
815733547 , 0.261223,0.734068,0.00470876
815733548 , 0.33,0.33,0.33
815733549 , 0.33,0.33,0.33
815733550 , 0.193705,0.378752,0.427543
815733551 , 0.861817,0.081175,0.0570077
815733552 , 0.33,0.33,0.33
815733553 , 0.315832,0.546178,0.13799
815733554 , 0.33,0.33,0.33
815733555 , 0.33,0.33,0.33
815733556 , 0.0274936,0.0574351,0.915071
815733557 , 0.33,0.33,0.33
815733558 , 0.989718,0.00164265,0.00863896
815733559 , 0.33,0.33,0.33
815733560 , 0.33,0.33,0.33
815733561 , 0.33,0.33,0.33
815733562 , 0.33,0.33,0.33
815733563 , 0.33,0.33,0.33
815733564 , 0.33,0.33,0.33
815733565 , 0.33,0.33,0.33
815733566 , 0.33,0.33,0.33
815733567 , 0.0269967,0.0167531,0.95625
815733568 , 0.33,0.33,0.33
815733569 , 0.33,0.33,0.33
815733570 , 0.33,0.33,0.33
815733571 , 0.33,0.33,0.33
815733572 , 0.33,0.33,0.33
815733573 , 0.33,0.33,0.33
815733574 , 0.33,0.33,0.33
815733575 , 0.33,0.33,0.33
815733576 , 0.33,0.33,0.33
815733577 , 0.33,0.33,0.33
815733578 , 0.33,0.33,0.33
815733579 , 0.33,0.33,0.33
815733580 , 0.33,0.33,0.33
815733581 , 0.33,0.33,0.33
815733582 , 0.33,0.33,0.33
815733583 , 0.872597,0.10448,0.0229236
815733584 , 0.101607,0.867637,0.0307569
815733585 , 0.33,0.33,0.33
815733586 , 0.522583,0.349802,0.127615
815733587 , 0.00536502,0.994086,0.000548864
815733588 , 0.33,0.33,0.33
815733589 , 0.33,0.33,0.33
815733590 , 0.33,0.33,0.33
815733591 , 0.33,0.33,0.33
815733592 , 0.33,0.33,0.33
815733593 , 0.141257,0.0448636,0.813879
815733594 , 0.33,0.33,0.33
815733595 , 0.33,0.33,0.33
815733596 , 0.33,0.33,0.33
815733597 , 0.33,0.33,0.33
815733598 , 0.799107,0.0390575,0.161836
815733599 , 0.33,0.33,0.33
815733600 , 0.33,0.33,0.33
815733601 , 0.33,0.33,0.33
815733602 , 0.156977,0.841583,0.00143977
815733603 , 0.228403,0.018049,0.753548
815733604 , 0.33,0.33,0.33
815733605 , 0.33,0.33,0.33
815733606 , 0.015225,0.878561,0.106214
815733607 , 0.33,0.33,0.33
815733608 , 0.33,0.33,0.33
815733609 , 0.99454,0.00260032,0.00285936
815733610 , 0.33,0.33,0.33
815733611 , 0.33,0.33,0.33
815733612 , 0.33,0.33,0.33
815733613 , 0.522757,0.193426,0.283817
815733614 , 0.0493093,0.94248,0.00821067
815733615 , 0.33,0.33,0.33
815733616 , 0.33,0.33,0.33
815733617 , 0.33,0.33,0.33
815733618 , 0.137562,0.0180788,0.844359
815733619 , 0.33,0.33,0.33
815733620 , 0.33,0.33,0.33
815733621 , 0.594008,0.294555,0.111437
815733622 , 0.317084,0.105845,0.577071
815733623 , 0.33,0.33,0.33
815733624 , 0.33,0.33,0.33
815733625 , 0.33,0.33,0.33
815733626 , 0.829167,0.00605509,0.164778
815733627 , 0.978917,0.0145625,0.00652002
815733628 , 0.119049,0.866997,0.0139548
815733629 , 0.33,0.33,0.33
815733630 , 0.33,0.33,0.33
815733631 , 0.0111631,0.042878,0.945959
815733632 , 0.33,0.33,0.33
815733633 , 0.33,0.33,0.33
815733634 , 0.374828,0.554261,0.0709105
815733635 , 0.114482,0.583736,0.301782
815733636 , 0.33,0.33,0.33
815733637 , 0.33,0.33,0.33
815733638 , 0.33,0.33,0.33
815733639 , 0.00786997,0.00804009,0.98409
815733640 , 0.33,0.33,0.33
815733641 , 0.33,0.33,0.33
815733642 , 0.33,0.33,0.33
815733643 , 0.33,0.33,0.33
815733644 , 0.33,0.33,0.33
815733645 , 0.0484772,0.933778,0.0177453
815733646 , 0.33,0.33,0.33
815733647 , 0.33,0.33,0.33
815733648 , 0.33,0.33,0.33
815733649 , 0.269447,0.232502,0.498051
815733650 , 0.33,0.33,0.33
815733651 , 0.337639,0.625282,0.0370793
815733652 , 0.33,0.33,0.33
815733653 , 0.33,0.33,0.33
815733654 , 0.33,0.33,0.33
815733655 , 0.725083,0.229185,0.045732
815733656 , 0.992466,0.000365315,0.00716851
815733657 , 0.33,0.33,0.33
815733660 , 0.0194106,0.958976,0.0216138
815733661 , 0.577486,0.184505,0.238009
815733662 , 0.33,0.33,0.33
815733663 , 0.0139411,0.00565029,0.980409
815733664 , 0.33,0.33,0.33
815733665 , 0.234159,0.545442,0.220399
815733666 , 0.33,0.33,0.33
815733667 , 0.33,0.33,0.33
815733668 , 0.33,0.33,0.33
815733669 , 0.33,0.33,0.33
815733670 , 0.33,0.33,0.33
815733671 , 0.000366327,0.000659261,0.998974
815733672 , 0.33,0.33,0.33
815733673 , 0.33,0.33,0.33
815733674 , 0.163892,0.819804,0.0163044
815733675 , 0.33,0.33,0.33
815733676 , 0.33,0.33,0.33
815733677 , 0.33,0.33,0.33
815733678 , 0.33,0.33,0.33
815733679 , 0.463789,0.520707,0.0155039
815733680 , 0.33,0.33,0.33
815733681 , 0.00120267,1.52568e-05,0.998782
815733682 , 0.33,0.33,0.33
815733683 , 0.33,0.33,0.33
815733684 , 0.33,0.33,0.33
815733685 , 0.83262,0.128679,0.0387005
815733686 , 0.33,0.33,0.33
815733687 , 0.22585,0.769272,0.00487828
815733688 , 0.868046,0.0999779,0.0319759
815733689 , 0.33,0.33,0.33
815733690 , 0.923861,0.0740796,0.00205962
815733691 , 0.33,0.33,0.33
815733692 , 0.0799398,0.165551,0.75451
815733693 , 0.029119,0.0243059,0.946575
815733694 , 0.0305143,0.967299,0.0021863
815733695 , 0.33,0.33,0.33
815733696 , 0.893039,0.0991282,0.00783301
815733697 , 0.33,0.33,0.33
815733698 , 0.33,0.33,0.33
815733699 , 0.33,0.33,0.33
815733700 , 0.33,0.33,0.33
815733701 , 0.0839068,0.0102202,0.905873
815733702 , 0.0524043,0.217606,0.729989
815733703 , 0.013633,0.958124,0.0282431
815733704 , 0.33,0.33,0.33
815733705 , 0.33,0.33,0.33
815733706 , 0.33,0.33,0.33
815733707 , 0.33,0.33,0.33
815733708 , 0.591385,0.391931,0.0166841
815733709 , 0.33,0.33,0.33
815733710 , 0.33,0.33,0.33
815733711 , 0.485003,0.459101,0.0558966
815733712 , 0.33,0.33,0.33
815733713 , 0.33,0.33,0.33
815733714 , 0.33,0.33,0.33
815733715 , 0.169766,0.347058,0.483176
815733716 , 0.33,0.33,0.33
815733717 , 0.33,0.33,0.33
815733718 , 0.33,0.33,0.33
815733719 , 0.33,0.33,0.33
815733720 , 0.56197,0.192676,0.245354
815733721 , 0.885823,0.0654642,0.0487124
815733722 , 0.33,0.33,0.33
815733723 , 0.33,0.33,0.33
815733724 , 0.33,0.33,0.33
815733725 , 0.33,0.33,0.33
815733726 , 0.33,0.33,0.33
815733727 , 0.0282323,0.00195394,0.969814
815733728 , 0.33,0.33,0.33
815733729 , 0.33,0.33,0.33
815733730 , 0.803716,0.172516,0.0237682
815733731 , 0.33,0.33,0.33
815733732 , 0.33,0.33,0.33
815733733 , 0.33,0.33,0.33
815733734 , 0.029119,0.0243059,0.946575
815733735 , 0.33,0.33,0.33
815733736 , 6.27143e-06,2.28212e-05,0.999971
815733737 , 0.33,0.33,0.33
815733738 , 0.33,0.33,0.33
815733739 , 0.33,0.33,0.33
815733740 , 0.33,0.33,0.33
815733741 , 0.00978391,0.988973,0.00124285
815733742 , 0.33,0.33,0.33
815733743 , 0.632,0.342696,0.0253035
815733744 , 0.00144149,0.996266,0.00229237
815733745 , 0.33,0.33,0.33
815733746 , 0.303036,0.690495,0.00646969
815733747 , 0.33,0.33,0.33
815733748 , 0.33,0.33,0.33
815733749 , 0.33,0.33,0.33
815733750 , 0.33,0.33,0.33
815733751 , 0.33,0.33,0.33
815733752 , 0.33,0.33,0.33
815733753 , 0.33,0.33,0.33
815733755 , 0.33,0.33,0.33
815733756 , 0.33,0.33,0.33
815733757 , 0.860365,0.138201,0.00143433
815733758 , 0.33,0.33,0.33
815733759 , 0.33,0.33,0.33
815733760 , 0.0914014,0.86392,0.0446787
815733763 , 0.33,0.33,0.33
815733764 , 0.33,0.33,0.33
815733765 , 0.33,0.33,0.33
815733766 , 0.33,0.33,0.33
815733767 , 0.33,0.33,0.33
815733768 , 0.38947,0.0181219,0.592408
815733769 , 0.33,0.33,0.33
815733770 , 0.33,0.33,0.33
815733771 , 0.254414,0.116708,0.628877
815733772 , 0.973047,0.0256395,0.00131362
815733773 , 0.653377,0.0287778,0.317846
815733774 , 0.33,0.33,0.33
815733775 , 0.33,0.33,0.33
815733776 , 0.809936,0.0981814,0.0918824
815733777 , 0.33,0.33,0.33
815733778 , 0.33,0.33,0.33
815733779 , 0.33,0.33,0.33
815733780 , 0.761533,0.187415,0.051052
815733781 , 0.000775294,0.344147,0.655078
815733782 , 0.33,0.33,0.33
815733783 , 0.33,0.33,0.33
815733784 , 0.00797301,0.0102125,0.981814
815733785 , 0.33,0.33,0.33
815733786 , 0.33,0.33,0.33
815733787 , 0.163892,0.819804,0.0163044
